Sector ID,Sector,Year,GDP,Time
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1993,79188250000.00,1993
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1994,81539250000.00,1994
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1995,100801500000.00,1995
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1996,150412500000.00,1996
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1997,174868750000.00,1997
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1998,199015500000.00,1998
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1999,210631750000.00,1999
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2000,221672750000.00,2000
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2001,239882750000.00,2001
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2002,243471250000.00,2002
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2003,264912250000.00,2003
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2004,294648250000.00,2004
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2005,294555000000.00,2005
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,327259500000.00,2006
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,366445500000.00,2007
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2008,391550250000.00,2008
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,395298250000.00,2009
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010,431895750000.00,2010
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011,454341750000.00,2011
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,503927750000.00,2012
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,512780750000.00,2013
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,549051000000.00,2014
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,593238250000.00,2015
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,673890000000.00,2016
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,743133750000.00,2017
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,797094500000.00,2018
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,832794250000.00,2019
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,893895000000.00,2020
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,1009594250000.00,2021
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,1214427500000.00,2023
11,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2024,1153748000000.00,2024
21,Minería,1993,95249000000.00,1993
21,Minería,1994,98542250000.00,1994
21,Minería,1995,145586250000.00,1995
21,Minería,1996,186202750000.00,1996
21,Minería,1997,243776750000.00,1997
21,Minería,1998,261966750000.00,1998
21,Minería,1999,354053500000.00,1999
21,Minería,2000,425645250000.00,2000
21,Minería,2001,452697250000.00,2001
21,Minería,2002,490116250000.00,2002
21,Minería,2003,406554750000.00,2003
21,Minería,2004,568954250000.00,2004
21,Minería,2005,701964250000.00,2005
21,Minería,2006,803346500000.00,2006
21,Minería,2007,911656750000.00,2007
21,Minería,2008,1052692750000.00,2008
21,Minería,2009,782592000000.00,2009
21,Minería,2010,956298000000.00,2010
21,Minería,2011,1276203250000.00,2011
21,Minería,2012,1288602750000.00,2012
21,Minería,2013,1150324500000.00,2013
21,Minería,2014,1144157250000.00,2014
21,Minería,2015,716106500000.00,2015
21,Minería,2016,719496500000.00,2016
21,Minería,2017,887502500000.00,2017
21,Minería,2018,948326250000.00,2018
21,Minería,2019,1041792750000.00,2019
21,Minería,2020,894525750000.00,2020
21,Minería,2021,1005807500000.00,2021
21,Minería,2023,853058000000.00,2023
21,Minería,2024,823130000000.00,2024
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",1993,20449750000.00,1993
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",1994,23762000000.00,1994
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",1995,33723750000.00,1995
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",1996,47497000000.00,1996
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",1997,59150000000.00,1997
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",1998,70075250000.00,1998
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",1999,94046000000.00,1999
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2000,103213250000.00,2000
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2001,113936500000.00,2001
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2002,130229750000.00,2002
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2003,148285250000.00,2003
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2004,162942500000.00,2004
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2005,174684500000.00,2005
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2006,188981250000.00,2006
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2007,205691250000.00,2007
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2008,229790750000.00,2008
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2009,240784250000.00,2009
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2010,233256750000.00,2010
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2011,224699250000.00,2011
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2012,215170000000.00,2012
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2013,235160500000.00,2013
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2014,282425250000.00,2014
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2015,276551250000.00,2015
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2016,287138000000.00,2016
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2017,422565750000.00,2017
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2018,456906500000.00,2018
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2019,515929250000.00,2019
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2020,468536250000.00,2020
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2021,423585250000.00,2021
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2023,650756000000.00,2023
22,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2024,623564000000.00,2024
23,Construcción,1993,89880000000.00,1993
23,Construcción,1994,118033500000.00,1994
23,Construcción,1995,116553750000.00,1995
23,Construcción,1996,164629000000.00,1996
23,Construcción,1997,211514250000.00,1997
23,Construcción,1998,275707500000.00,1998
23,Construcción,1999,335675750000.00,1999
23,Construcción,2000,407311000000.00,2000
23,Construcción,2001,421186500000.00,2001
23,Construcción,2002,446831750000.00,2002
23,Construcción,2003,491856000000.00,2003
23,Construcción,2004,577730750000.00,2004
23,Construcción,2005,620896000000.00,2005
23,Construcción,2006,718683000000.00,2006
23,Construcción,2007,781475000000.00,2007
23,Construcción,2008,872979750000.00,2008
23,Construcción,2009,833673750000.00,2009
23,Construcción,2010,863939500000.00,2010
23,Construcción,2011,957728750000.00,2011
23,Construcción,2012,1024571500000.00,2012
23,Construcción,2013,999173500000.00,2013
23,Construcción,2014,1056212500000.00,2014
23,Construcción,2015,1125725000000.00,2015
23,Construcción,2016,1224522500000.00,2016
23,Construcción,2017,1348496250000.00,2017
23,Construcción,2018,1460789000000.00,2018
23,Construcción,2019,1444470750000.00,2019
23,Construcción,2020,1242089750000.00,2020
23,Construcción,2021,1542192250000.00,2021
23,Construcción,2023,2149423500000.00,2023
23,Construcción,2024,2153883000000.00,2024
31-33,Industrias manufactureras,1993,339313000000.00,1993
31-33,Industrias manufactureras,1994,368239000000.00,1994
31-33,Industrias manufactureras,1995,516595000000.00,1995
31-33,Industrias manufactureras,1996,729511500000.00,1996
31-33,Industrias manufactureras,1997,926912750000.00,1997
31-33,Industrias manufactureras,1998,1131902000000.00,1998
31-33,Industrias manufactureras,1999,1282969750000.00,1999
31-33,Industrias manufactureras,2000,1476614000000.00,2000
31-33,Industrias manufactureras,2001,1489359000000.00,2001
31-33,Industrias manufactureras,2002,1505373250000.00,2002
31-33,Industrias manufactureras,2003,1555109750000.00,2003
31-33,Industrias manufactureras,2004,1742920250000.00,2004
31-33,Industrias manufactureras,2005,1807634750000.00,2005
31-33,Industrias manufactureras,2006,2112713750000.00,2006
31-33,Industrias manufactureras,2007,2200022750000.00,2007
31-33,Industrias manufactureras,2008,2349609000000.00,2008
31-33,Industrias manufactureras,2009,2222578500000.00,2009
31-33,Industrias manufactureras,2010,2491667750000.00,2010
31-33,Industrias manufactureras,2011,2705625250000.00,2011
31-33,Industrias manufactureras,2012,3107480750000.00,2012
31-33,Industrias manufactureras,2013,3069151000000.00,2013
31-33,Industrias manufactureras,2014,3306297500000.00,2014
31-33,Industrias manufactureras,2015,3811769000000.00,2015
31-33,Industrias manufactureras,2016,4124517250000.00,2016
31-33,Industrias manufactureras,2017,4543710000000.00,2017
31-33,Industrias manufactureras,2018,4881116000000.00,2018
31-33,Industrias manufactureras,2019,4996165750000.00,2019
31-33,Industrias manufactureras,2020,4861736750000.00,2020
31-33,Industrias manufactureras,2021,5561091000000.00,2021
31-33,Industrias manufactureras,2023,6373904000000.00,2023
31-33,Industrias manufactureras,2024,6263154000000.00,2024
43,Comercio al por mayor,1993,124107500000.00,1993
43,Comercio al por mayor,1994,138646750000.00,1994
43,Comercio al por mayor,1995,203685500000.00,1995
43,Comercio al por mayor,1996,289556750000.00,1996
43,Comercio al por mayor,1997,371437000000.00,1997
43,Comercio al por mayor,1998,450336250000.00,1998
43,Comercio al por mayor,1999,516767000000.00,1999
43,Comercio al por mayor,2000,598667250000.00,2000
43,Comercio al por mayor,2001,593741500000.00,2001
43,Comercio al por mayor,2002,605522000000.00,2002
43,Comercio al por mayor,2003,655180000000.00,2003
43,Comercio al por mayor,2004,740933500000.00,2004
43,Comercio al por mayor,2005,795570500000.00,2005
43,Comercio al por mayor,2006,882893000000.00,2006
43,Comercio al por mayor,2007,961866250000.00,2007
43,Comercio al por mayor,2008,1057092500000.00,2008
43,Comercio al por mayor,2009,1025227250000.00,2009
43,Comercio al por mayor,2010,1149905750000.00,2010
43,Comercio al por mayor,2011,1296070250000.00,2011
43,Comercio al por mayor,2012,1448572000000.00,2012
43,Comercio al por mayor,2013,1463191250000.00,2013
43,Comercio al por mayor,2014,1543654750000.00,2014
43,Comercio al por mayor,2015,1726367750000.00,2015
43,Comercio al por mayor,2016,1925216500000.00,2016
43,Comercio al por mayor,2017,2093583000000.00,2017
43,Comercio al por mayor,2018,2268261000000.00,2018
43,Comercio al por mayor,2019,2283927500000.00,2019
43,Comercio al por mayor,2020,2205644250000.00,2020
43,Comercio al por mayor,2021,2520003250000.00,2021
43,Comercio al por mayor,2023,3174123500000.00,2023
43,Comercio al por mayor,2024,3255216000000.00,2024
46,Comercio al por menor,1993,142307000000.00,1993
46,Comercio al por menor,1994,154463750000.00,1994
46,Comercio al por menor,1995,219380750000.00,1995
46,Comercio al por menor,1996,308788500000.00,1996
46,Comercio al por menor,1997,370668250000.00,1997
46,Comercio al por menor,1998,465353750000.00,1998
46,Comercio al por menor,1999,534717500000.00,1999
46,Comercio al por menor,2000,636852250000.00,2000
46,Comercio al por menor,2001,648361500000.00,2001
46,Comercio al por menor,2002,679815750000.00,2002
46,Comercio al por menor,2003,715332750000.00,2003
46,Comercio al por menor,2004,811230250000.00,2004
46,Comercio al por menor,2005,881088750000.00,2005
46,Comercio al por menor,2006,950399750000.00,2006
46,Comercio al por menor,2007,1031665000000.00,2007
46,Comercio al por menor,2008,1118279500000.00,2008
46,Comercio al por menor,2009,1057352250000.00,2009
46,Comercio al por menor,2010,1199092500000.00,2010
46,Comercio al por menor,2011,1348939000000.00,2011
46,Comercio al por menor,2012,1481426750000.00,2012
46,Comercio al por menor,2013,1526027500000.00,2013
46,Comercio al por menor,2014,1595616250000.00,2014
46,Comercio al por menor,2015,1706380000000.00,2015
46,Comercio al por menor,2016,1886970000000.00,2016
46,Comercio al por menor,2017,2068379500000.00,2017
46,Comercio al por menor,2018,2241444000000.00,2018
46,Comercio al por menor,2019,2285467500000.00,2019
46,Comercio al por menor,2020,2202613500000.00,2020
46,Comercio al por menor,2021,2532723000000.00,2021
46,Comercio al por menor,2023,3168331500000.00,2023
46,Comercio al por menor,2024,3208977000000.00,2024
48-49,"Transportes, correos y almacenamiento",1993,89392750000.00,1993
48-49,"Transportes, correos y almacenamiento",1994,100598250000.00,1994
48-49,"Transportes, correos y almacenamiento",1995,138120750000.00,1995
48-49,"Transportes, correos y almacenamiento",1996,195435500000.00,1996
48-49,"Transportes, correos y almacenamiento",1997,257772250000.00,1997
48-49,"Transportes, correos y almacenamiento",1998,322671000000.00,1998
48-49,"Transportes, correos y almacenamiento",1999,389841250000.00,1999
48-49,"Transportes, correos y almacenamiento",2000,464545500000.00,2000
48-49,"Transportes, correos y almacenamiento",2001,489614000000.00,2001
48-49,"Transportes, correos y almacenamiento",2002,500701250000.00,2002
48-49,"Transportes, correos y almacenamiento",2003,518435500000.00,2003
48-49,"Transportes, correos y almacenamiento",2004,576555000000.00,2004
48-49,"Transportes, correos y almacenamiento",2005,633664500000.00,2005
48-49,"Transportes, correos y almacenamiento",2006,706907000000.00,2006
48-49,"Transportes, correos y almacenamiento",2007,757598750000.00,2007
48-49,"Transportes, correos y almacenamiento",2008,795661750000.00,2008
48-49,"Transportes, correos y almacenamiento",2009,783644750000.00,2009
48-49,"Transportes, correos y almacenamiento",2010,906561000000.00,2010
48-49,"Transportes, correos y almacenamiento",2011,982169250000.00,2011
48-49,"Transportes, correos y almacenamiento",2012,1077563250000.00,2012
48-49,"Transportes, correos y almacenamiento",2013,1139509250000.00,2013
48-49,"Transportes, correos y almacenamiento",2014,1217693500000.00,2014
48-49,"Transportes, correos y almacenamiento",2015,1298929000000.00,2015
48-49,"Transportes, correos y almacenamiento",2016,1379418500000.00,2016
48-49,"Transportes, correos y almacenamiento",2017,1507077250000.00,2017
48-49,"Transportes, correos y almacenamiento",2018,1653709500000.00,2018
48-49,"Transportes, correos y almacenamiento",2019,1727448000000.00,2019
48-49,"Transportes, correos y almacenamiento",2020,1475984250000.00,2020
48-49,"Transportes, correos y almacenamiento",2021,1756849750000.00,2021
48-49,"Transportes, correos y almacenamiento",2023,2297831000000.00,2023
48-49,"Transportes, correos y almacenamiento",2024,2409524000000.00,2024
51,Información en medios masivos,1993,24247250000.00,1993
51,Información en medios masivos,1994,29100500000.00,1994
51,Información en medios masivos,1995,33240250000.00,1995
51,Información en medios masivos,1996,43152250000.00,1996
51,Información en medios masivos,1997,51156500000.00,1997
51,Información en medios masivos,1998,68211500000.00,1998
51,Información en medios masivos,1999,87756000000.00,1999
51,Información en medios masivos,2000,106400000000.00,2000
51,Información en medios masivos,2001,123668000000.00,2001
51,Información en medios masivos,2002,133408250000.00,2002
51,Información en medios masivos,2003,145529500000.00,2003
51,Información en medios masivos,2004,172272000000.00,2004
51,Información en medios masivos,2005,200751000000.00,2005
51,Información en medios masivos,2006,233424000000.00,2006
51,Información en medios masivos,2007,278026000000.00,2007
51,Información en medios masivos,2008,295938000000.00,2008
51,Información en medios masivos,2009,311310250000.00,2009
51,Información en medios masivos,2010,325812750000.00,2010
51,Información en medios masivos,2011,320085500000.00,2011
51,Información en medios masivos,2012,326707250000.00,2012
51,Información en medios masivos,2013,337229000000.00,2013
51,Información en medios masivos,2014,344048750000.00,2014
51,Información en medios masivos,2015,343544500000.00,2015
51,Información en medios masivos,2016,328839000000.00,2016
51,Información en medios masivos,2017,349938000000.00,2017
51,Información en medios masivos,2018,371260250000.00,2018
51,Información en medios masivos,2019,380308000000.00,2019
51,Información en medios masivos,2020,345131500000.00,2020
51,Información en medios masivos,2021,374964250000.00,2021
51,Información en medios masivos,2023,439478750000.00,2023
51,Información en medios masivos,2024,430922000000.00,2024
52,Servicios financieros y de seguros,1993,64778000000.00,1993
52,Servicios financieros y de seguros,1994,68247500000.00,1994
52,Servicios financieros y de seguros,1995,83002000000.00,1995
52,Servicios financieros y de seguros,1996,71349750000.00,1996
52,Servicios financieros y de seguros,1997,71721000000.00,1997
52,Servicios financieros y de seguros,1998,87127750000.00,1998
52,Servicios financieros y de seguros,1999,111442250000.00,1999
52,Servicios financieros y de seguros,2000,113775250000.00,2000
52,Servicios financieros y de seguros,2001,153834500000.00,2001
52,Servicios financieros y de seguros,2002,162847250000.00,2002
52,Servicios financieros y de seguros,2003,187427500000.00,2003
52,Servicios financieros y de seguros,2004,216355750000.00,2004
52,Servicios financieros y de seguros,2005,281081750000.00,2005
52,Servicios financieros y de seguros,2006,304140500000.00,2006
52,Servicios financieros y de seguros,2007,358181000000.00,2007
52,Servicios financieros y de seguros,2008,391518250000.00,2008
52,Servicios financieros y de seguros,2009,412407250000.00,2009
52,Servicios financieros y de seguros,2010,439060250000.00,2010
52,Servicios financieros y de seguros,2011,458663250000.00,2011
52,Servicios financieros y de seguros,2012,486525250000.00,2012
52,Servicios financieros y de seguros,2013,568533000000.00,2013
52,Servicios financieros y de seguros,2014,599245250000.00,2014
52,Servicios financieros y de seguros,2015,620416750000.00,2015
52,Servicios financieros y de seguros,2016,727318500000.00,2016
52,Servicios financieros y de seguros,2017,815952500000.00,2017
52,Servicios financieros y de seguros,2018,886659500000.00,2018
52,Servicios financieros y de seguros,2019,936274000000.00,2019
52,Servicios financieros y de seguros,2020,935070750000.00,2020
52,Servicios financieros y de seguros,2021,936935000000.00,2021
52,Servicios financieros y de seguros,2023,1296995000000.00,2023
52,Servicios financieros y de seguros,2024,1347749000000.00,2024
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,1993,186926750000.00,1993
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,1994,216424500000.00,1994
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,1995,291693750000.00,1995
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,1996,374871000000.00,1996
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,1997,457040500000.00,1997
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,1998,564628250000.00,1998
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,1999,643709250000.00,1999
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2000,734373750000.00,2000
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2001,793626250000.00,2001
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2002,845344000000.00,2002
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2003,927183750000.00,2003
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2004,1006289250000.00,2004
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2005,1071845500000.00,2005
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2006,1173166500000.00,2006
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2007,1258818750000.00,2007
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2008,1365585500000.00,2008
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2009,1408812000000.00,2009
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2010,1494411250000.00,2010
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2011,1582125500000.00,2011
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2012,1656594500000.00,2012
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2013,1727659500000.00,2013
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2014,1816401250000.00,2014
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2015,1896517000000.00,2015
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2016,1974529000000.00,2016
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2017,2044118750000.00,2017
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2018,2120659750000.00,2018
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2019,2226259250000.00,2019
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2020,2278332500000.00,2020
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2021,2414036750000.00,2021
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2023,2722302250000.00,2023
53,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,2024,2778490000000.00,2024
54,"Servicios profesionales, científicos y técnicos",1993,20651000000.00,1993
54,"Servicios profesionales, científicos y técnicos",1994,24503750000.00,1994
54,"Servicios profesionales, científicos y técnicos",1995,31172000000.00,1995
54,"Servicios profesionales, científicos y técnicos",1996,43906500000.00,1996
54,"Servicios profesionales, científicos y técnicos",1997,59214250000.00,1997
